# Wanna drop some funky stats & graphs? Go to 'www.stratoflights.com/auswertung'  

LOGGER_INFO_BEGIN 
{info:{board_id:4,id_str:'STRATO4 Version 1.3',serial:'916',hw_platform:{name:'stratologx-stm32l0',mcu:'ST STM32L072RZT6',v_ma:'1',v_mi:'3'},sw_version:{v_ma:'2',v_mi:'0',v_pa:'0',v_info:'STD',bt_t:'16:27:48',bt_d:'May 14 2022'}}} 
LOGGER_INFO_END 
CSV_DATA_SECTION_BEGIN 
Uptime [s];GNSS: PPS Timestamp [s];GNSS: UTC date time (ISO 8601);GNSS: Fix type (0=no fix, others=fix);GNSS: Latitude [degrees];GNSS: Longitude [degrees];GNSS: Positional dilution of precision;GNSS: Altitude [m] (above Mean Sea Level);GNSS: Ground speed [km/h];GNSS: Satellites in view;GNSS: Altitude [m] (above ellipsoid);Temperature: Board [degC];Temperature: Ext LM75 1 [degC];Temperature: Ext MS8607 1 [degC];Pressure: Ext MS8607 [hPa];Humidity: Ext MS8607 [%];Light Intensity: Clear [lx];Light Intensity: Red [lx];Light Intensity: Green [lx];Light Intensity: Blue [lx];Light Intensity: Infrared [lx];Light Intensity: UVA index [];Volt: Supply Voltage [V];Volt: 3.3V board voltage [V];Volt: 5V board voltage [V];Volt: Vin1 voltage [V];Volt: Vin2 voltage [V];Volt: Vin3 voltage [V];IO: In 1 State;IO: In 1 Timestamp [s];IO: In 2 State;IO: In 2 Timestamp [s];IO: Out 1 State;IO: Out 1 Timestamp [s];IO: Out 2 State;IO: Out 2 Timestamp [s] 
3970.427;3969.713;2023-04-26T08:26:16.0Z;3;52.2434972;9.9740993;1.6;5884.1;94.5;9;5930.3;9.0;-20.8;-21.5;468.5;18.11;25165;14095;25140;17554;15862;0.82;8.70;3.29;5.06;0.410;0.377;0.357;1;0.000;1;0.000;0;0.002;0;0.002
3972.427;3971.708;2023-04-26T08:26:18.0Z;3;52.2432090;9.9747406;1.6;5893.3;99.1;9;5939.5;9.1;-20.8;-21.4;468.3;18.18;25165;11340;1343;11554;9274;0.74;8.70;3.29;5.06;0.411;0.377;0.357;1;0.000;1;0.000;0;0.002;0;0.002
3974.427;3973.704;2023-04-26T08:26:20.0Z;3;52.2429533;9.9754062;1.8;5903.2;94.1;8;5949.4;9.1;-20.7;-21.5;467.5;18.23;25165;11626;5948;17342;4253;1.05;8.71;3.30;5.06;0.410;0.377;0.357;1;0.000;1;0.000;0;0.002;0;0.002
3976.427;3975.699;2023-04-26T08:26:22.0Z;3;52.2427295;9.9760594;1.6;5911.1;90.5;9;5957.3;9.0;-21.1;-21.8;467.0;17.77;25165;3955;6825;10947;12017;0.50;8.71;3.29;5.06;0.410;0.377;0.357;1;0.000;1;0.000;0;0.002;0;0.002
3978.427;3977.693;2023-04-26T08:26:24.0Z;3;52.2425210;9.9767165;1.6;5917.6;91.5;9;5963.8;8.9;-21.2;-21.8;466.5;17.88;25165;17029;21866;16059;2481;0.52;8.71;3.30;5.05;0.410;0.377;0.358;1;0.000;1;0.000;0;0.002;0;0.002
3980.427;3979.690;2023-04-26T08:26:26.0Z;3;52.2422942;9.9773817;1.6;5924.7;94.9;9;5970.9;9.1;-21.8;-22.1;466.1;17.87;25165;21287;25165;14334;23246;1.67;8.70;3.29;5.06;0.410;0.377;0.357;1;0.000;1;0.000;0;0.002;0;0.002
3982.427;3981.686;2023-04-26T08:26:28.0Z;3;52.2420602;9.9780198;1.8;5934.1;86.7;8;5980.3;8.9;-21.7;-22.2;465.5;18.54;25165;20109;25165;20039;5162;2.35;8.70;3.29;5.06;0.411;0.377;0.358;1;0.000;1;0.000;0;0.002;0;0.002
3984.427;3983.681;2023-04-26T08:26:30.0Z;3;52.2418571;9.9785647;1.6;5942.8;72.7;9;5989.0;9.0;-21.8;-22.4;465.0;18.10;25165;16636;22555;24809;16243;0.60;8.70;3.29;5.05;0.409;0.377;0.357;1;0.000;1;0.000;0;0.002;0;0.002
3986.427;3985.675;2023-04-26T08:26:32.0Z;3;52.2416327;9.9790457;1.6;5952.1;77.3;9;5998.3;8.9;-22.3;-22.8;464.4;18.61;25165;3470;25122;13217;2587;0.65;8.70;3.29;5.06;0.410;0.377;0.357;1;0.000;1;0.000;0;0.002;0;0.002
3988.427;3987.672;2023-04-26T08:26:34.0Z;3;52.2413456;9.9795523;1.6;5960.6;89.6;9;6006.8;8.9;-22.0;-22.7;463.5;18.74;25165;9959;11263;24720;12122;0.67;8.71;3.29;5.06;0.410;0.377;0.358;1;0.000;1;0.000;0;0.002;0;0.002
3990.427;3989.666;2023-04-26T08:26:36.0Z;3;52.2410489;9.9800848;1.6;5967.0;85.5;9;6013.2;9.0;-22.0;-22.6;463.1;18.97;25165;1208;8606;14002;13694;0.61;8.71;3.29;5.05;0.410;0.377;0.358;1;0.000;1;0.000;0;0.002;0;0.002
3992.427;3991.663;2023-04-26T08:26:38.0Z;3;52.2407986;9.9805864;1.6;5975.1;75.6;9;6021.3;8.9;-22.0;-22.5;462.6;19.12;25165;9171;20697;21376;22836;0.62;8.71;3.29;5.06;0.411;0.377;0.358;1;0.000;1;0.000;0;0.002;0;0.002
3994.427;3993.659;2023-04-26T08:26:40.0Z;3;52.2405702;9.9811139;1.6;5987.0;84.5;9;6033.2;8.9;-22.0;-22.5;461.9;18.74;25165;813;12338;24028;23718;0.61;8.70;3.29;5.06;0.410;0.377;0.358;1;0.000;1;0.000;0;0.002;0;0.002
3996.427;3995.655;2023-04-26T08:26:42.0Z;3;52.2403252;9.9817581;1.6;5997.5;99.2;9;6043.7;8.9;-21.9;-22.4;461.2;18.87;25165;23421;9386;8985;24110;0.59;8.70;3.29;5.05;0.410;0.377;0.358;1;0.000;1;0.000;0;0.002;0;0.002
3998.427;3997.650;2023-04-26T08:26:44.0Z;3;52.2401130;9.9824591;1.6;6006.9;91.2;9;6053.2;8.9;-22.0;-22.4;460.7;18.88;25165;25165;25165;25165;25165;1.70;8.71;3.29;5.06;0.410;0.377;0.359;1;0.000;1;0.000;0;0.002;0;0.002
4000.427;3999.646;2023-04-26T08:26:46.0Z;3;52.2399471;9.9830421;1.8;6016.9;69.4;8;6063.1;8.9;-22.0;-22.6;459.8;19.30;25165;7426;25165;8730;24527;2.26;8.71;3.29;5.06;0.410;0.377;0.359;1;0.000;1;0.000;0;0.002;0;0.002
4002.427;4001.643;2023-04-26T08:26:48.0Z;3;52.2397387;9.9835013;1.6;6027.9;74.9;9;6074.1;8.8;-22.3;-22.9;459.4;18.83;25165;31;22667;8107;3669;0.60;8.71;3.29;5.05;0.410;0.377;0.358;1;0.000;1;0.000;0;0.002;0;0.002
4004.429;4003.637;2023-04-26T08:26:50.0Z;3;52.2394557;9.9840236;1.6;6039.0;94.0;9;6085.2;8.9;-22.5;-23.1;458.3;18.97;25165;3664;8505;12035;9564;0.67;8.70;3.29;5.06;0.410;0.377;0.359;1;0.000;1;0.000;0;0.002;0;0.002
4006.429;4005.634;2023-04-26T08:26:52.0Z;3;52.2391496;9.9846568;1.8;6048.1;101.7;8;6094.3;8.6;-22.3;-23.2;457.7;19.29;25165;5739;15209;2317;8783;1.11;8.70;3.29;5.06;0.410;0.377;0.359;1;0.000;1;0.000;0;0.002;0;0.002
4008.429;4007.628;2023-04-26T08:26:54.0Z;3;52.2388690;9.9853243;1.6;6057.3;96.6;9;6103.5;8.8;-22.5;-23.3;457.2;19.44;25165;23131;3889;23245;1701;0.64;8.71;3.29;5.05;0.409;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4010.429;4009.625;2023-04-26T08:26:56.0Z;3;52.2386404;9.9859798;1.6;6068.4;90.1;9;6114.6;9.0;-22.5;-23.3;456.5;19.85;25165;15015;25165;25165;7631;2.35;8.70;3.29;5.06;0.409;0.377;0.360;1;0.000;1;0.000;0;0.002;0;0.002
4012.429;4011.619;2023-04-26T08:26:58.0Z;3;52.2384576;9.9866188;1.6;6078.9;83.2;9;6125.1;8.6;-22.8;-23.4;455.9;19.41;25165;18898;15380;5444;6021;0.52;8.71;3.29;5.06;0.410;0.377;0.360;1;0.000;1;0.000;0;0.002;0;0.002
4014.429;4013.614;2023-04-26T08:27:00.0Z;3;52.2382934;9.9872216;1.6;6090.5;81.6;9;6136.7;8.9;-22.9;-23.5;455.0;19.68;25165;3563;8793;17044;24501;0.55;8.71;3.29;5.05;0.410;0.377;0.360;1;0.000;1;0.000;0;0.002;0;0.002
4016.429;4015.608;2023-04-26T08:27:02.0Z;3;52.2380870;9.9878610;1.9;6099.0;95.4;7;6145.2;8.8;-22.9;-23.5;454.3;19.90;12091;21845;8790;20088;4054;0.51;8.70;3.29;5.06;0.410;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4018.429;4017.603;2023-04-26T08:27:04.0Z;3;52.2378544;9.9885877;1.8;6105.1;102.7;8;6151.3;8.6;-23.2;-23.6;454.0;20.56;25165;22454;3713;6745;18615;1.01;8.70;3.29;5.06;0.410;0.377;0.360;1;0.000;1;0.000;0;0.002;0;0.002
4020.429;4019.599;2023-04-26T08:27:06.0Z;3;52.2376140;9.9892807;1.6;6113.5;92.6;9;6159.7;8.6;-23.2;-23.8;453.4;20.85;25165;9964;22478;1527;19104;0.72;8.70;3.29;5.05;0.409;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4022.429;4021.592;2023-04-26T08:27:08.0Z;3;52.2373534;9.9898720;1.6;6123.1;88.5;9;6169.3;8.6;-23.0;-23.7;452.8;20.99;25165;21270;20712;6346;21661;0.75;8.70;3.29;5.06;0.410;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4024.429;4023.586;2023-04-26T08:27:10.0Z;3;52.2370660;9.9904226;2.2;6132.4;88.0;8;6178.6;8.8;-22.8;-23.5;452.2;21.49;25165;6418;23745;10071;10843;0.65;8.71;3.29;5.06;0.411;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4026.429;4025.581;2023-04-26T08:27:12.0Z;3;52.2368015;9.9909488;1.6;6140.2;79.6;9;6186.4;8.6;-22.9;-23.5;451.8;21.80;25165;7598;19123;20294;18905;0.62;8.70;3.29;5.06;0.410;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4028.429;4027.574;2023-04-26T08:27:14.0Z;3;52.2365756;9.9914524;1.6;6147.1;76.0;9;6193.3;8.8;-23.0;-23.3;451.4;21.97;25165;21459;8214;16265;11237;0.62;8.70;3.29;5.06;0.410;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4030.429;4029.570;2023-04-26T08:27:16.0Z;3;52.2363396;9.9919711;1.6;6154.5;83.0;9;6200.7;8.5;-23.2;-23.2;450.9;22.38;25165;21362;20504;20199;32;0.66;8.70;3.29;5.06;0.410;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4032.429;4031.565;2023-04-26T08:27:18.0Z;3;52.2360715;9.9925134;1.6;6163.1;86.7;9;6209.3;8.8;-23.0;-23.1;450.4;22.69;25165;24900;17455;13021;14875;0.65;8.70;3.29;5.06;0.411;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4034.429;4033.561;2023-04-26T08:27:20.0Z;3;52.2358016;9.9930529;2.5;6173.3;84.6;7;6219.5;8.5;-22.9;-23.0;449.8;22.93;25165;13107;3894;3490;818;0.71;8.70;3.29;5.06;0.410;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4036.429;4035.554;2023-04-26T08:27:22.0Z;3;52.2355427;9.9935977;2.5;6182.2;85.7;7;6228.5;8.8;-22.3;-22.7;449.1;23.36;25165;4553;14311;24426;5930;0.67;8.70;3.29;5.06;0.411;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4038.429;4037.550;2023-04-26T08:27:24.0Z;3;52.2352660;9.9941762;2.2;6188.7;94.2;8;6234.9;8.8;-22.0;-22.5;449.0;23.66;25165;10352;19521;24032;8781;0.66;8.71;3.29;5.06;0.410;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4040.429;4039.545;2023-04-26T08:27:26.0Z;3;52.2349783;9.9947937;1.6;6196.9;94.7;8;6243.1;8.5;-22.0;-22.3;448.5;23.78;25165;3085;19829;5070;16058;0.68;8.70;3.29;5.06;0.411;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4042.429;4041.539;2023-04-26T08:27:28.0Z;3;52.2347059;9.9954072;1.8;6204.6;92.3;8;6250.8;8.6;-21.9;-22.4;447.9;23.80;25165;18531;25165;8234;10662;2.18;8.71;3.29;5.06;0.411;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4044.429;4043.534;2023-04-26T08:27:30.0Z;3;52.2344405;9.9960315;1.8;6211.4;94.9;8;6257.6;8.6;-21.7;-22.3;447.5;23.99;25165;13312;18364;17069;23042;0.87;8.71;3.29;5.06;0.412;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4046.429;4045.528;2023-04-26T08:27:32.0Z;3;52.2341681;9.9966629;1.8;6220.5;94.7;8;6266.7;8.5;-21.6;-22.3;446.9;24.10;25165;4062;21293;1621;20380;0.74;8.70;3.29;5.06;0.411;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4048.429;4047.523;2023-04-26T08:27:34.0Z;3;52.2339050;9.9972706;1.6;6233.2;88.5;9;6279.5;8.3;-22.0;-22.7;446.3;24.14;25165;9466;9393;20786;8189;0.65;8.71;3.29;5.06;0.411;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4050.429;4049.518;2023-04-26T08:27:36.0Z;3;52.2336888;9.9978864;1.6;6246.6;86.7;9;6292.8;8.6;-22.0;-22.6;445.3;24.38;25165;29;15880;13020;15660;0.62;8.71;3.29;5.06;0.410;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4052.429;4051.514;2023-04-26T08:27:38.0Z;3;52.2335331;9.9985468;1.6;6256.0;86.3;9;6302.2;8.5;-21.9;-22.4;444.6;24.16;25165;1793;9383;12718;4154;0.57;8.70;3.29;5.06;0.411;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4054.429;4053.510;2023-04-26T08:27:40.0Z;3;52.2334061;9.9991877;1.6;6263.7;80.2;9;6309.9;8.4;-21.9;-22.5;444.3;24.23;25165;12728;1166;16780;23145;0.93;8.71;3.30;5.06;0.410;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4056.429;4055.505;2023-04-26T08:27:42.0Z;3;52.2332360;9.9997533;1.6;6272.7;76.5;9;6318.9;8.4;-21.9;-22.5;443.7;24.38;25165;10051;1224;21074;22830;0.59;8.70;3.29;5.06;0.409;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4058.429;4057.500;2023-04-26T08:27:44.0Z;3;52.2330266;10.0002834;1.6;6281.2;78.5;9;6327.4;8.5;-22.3;-23.0;443.1;24.67;25165;5241;2613;5159;19398;0.60;8.71;3.30;5.06;0.410;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4060.429;4059.494;2023-04-26T08:27:46.0Z;3;52.2327934;10.0008236;1.6;6290.2;84.8;9;6336.4;8.5;-22.7;-23.2;442.4;24.78;25165;15764;11372;19223;1016;0.85;8.71;3.29;5.06;0.410;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4062.429;4061.489;2023-04-26T08:27:48.0Z;3;52.2325293;10.0014129;1.6;6299.4;93.7;9;6345.6;8.4;-22.4;-23.2;441.7;24.96;25165;18224;16292;13721;14191;0.88;8.71;3.30;5.06;0.410;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4064.429;4063.483;2023-04-26T08:27:50.0Z;3;52.2322459;10.0020372;1.6;6306.7;95.9;9;6353.0;8.5;-22.4;-23.2;441.3;25.19;25165;24999;9396;22852;13302;0.68;8.70;3.29;5.06;0.410;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4066.429;4065.478;2023-04-26T08:27:52.0Z;3;52.2319668;10.0026376;1.6;6313.4;89.7;9;6359.6;8.4;-22.7;-23.3;440.8;25.47;25165;9272;4382;13809;25000;0.64;8.71;3.30;5.06;0.410;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4068.429;4067.474;2023-04-26T08:27:54.0Z;3;52.2317047;10.0032201;1.6;6320.7;89.6;9;6366.9;8.4;-22.8;-23.1;440.3;25.72;25165;22051;14410;13416;3079;0.67;8.70;3.29;5.06;0.410;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4070.431;4069.467;2023-04-26T08:27:56.0Z;3;52.2314328;10.0038412;1.6;6327.7;96.8;9;6373.9;8.4;-22.7;-23.0;440.1;25.91;25165;24019;3503;14993;6816;0.69;8.71;3.29;5.06;0.410;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4072.431;4071.463;2023-04-26T08:27:58.0Z;3;52.2311477;10.0044821;1.6;6334.8;96.8;9;6381.0;8.3;-23.3;-23.2;439.6;25.75;25165;23538;21806;1834;4855;0.89;8.71;3.29;5.06;0.411;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4074.431;4073.458;2023-04-26T08:28:00.0Z;3;52.2308702;10.0050992;1.6;6341.0;91.6;9;6387.2;8.4;-22.5;-23.1;439.1;26.11;25165;21561;22572;9093;22051;0.80;8.71;3.29;5.06;0.411;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4076.431;4075.452;2023-04-26T08:28:02.0Z;3;52.2306085;10.0056981;2.2;6347.4;89.8;8;6393.6;8.6;-22.5;-23.0;438.7;26.44;25165;23820;8314;5453;24902;0.65;8.70;3.29;5.06;0.410;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4078.431;4077.447;2023-04-26T08:28:04.0Z;3;52.2303591;10.0062888;1.6;6355.5;86.1;9;6401.7;8.3;-22.5;-23.0;438.3;26.48;25165;7499;17550;21669;3569;0.61;8.68;3.29;5.06;0.411;0.377;0.360;1;0.000;1;0.000;0;0.002;0;0.002
4080.431;4079.440;2023-04-26T08:28:06.0Z;3;52.2301353;10.0068307;1.6;6365.9;76.1;9;6412.1;8.1;-22.8;-23.1;437.6;26.53;25165;11924;4575;2207;21460;0.62;8.70;3.29;5.06;0.411;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4082.431;4081.436;2023-04-26T08:28:08.0Z;3;52.2299512;10.0073755;1.6;6377.4;79.0;9;6423.6;8.3;-22.8;-23.1;436.9;26.66;25165;4058;6145;25110;17133;0.65;8.70;3.29;5.06;0.411;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4084.431;4084.427;2023-04-26T08:28:10.0Z;3;52.2297793;10.0080319;1.8;6389.9;94.7;8;6436.1;8.4;-22.5;-22.9;436.2;26.31;21134;21;6135;17827;1596;0.53;8.70;3.30;5.06;0.411;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4086.431;4086.422;2023-04-26T08:28:12.0Z;3;52.2295517;10.0087373;1.6;6403.6;98.8;9;6449.8;8.4;-23.2;-23.4;435.3;26.57;25165;20777;3997;2019;1901;0.85;8.70;3.29;5.06;0.411;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4088.431;4088.416;2023-04-26T08:28:14.0Z;3;52.2292545;10.0093265;1.6;6414.3;90.3;9;6460.5;8.3;-23.5;-23.8;434.5;26.62;25165;14875;8413;8304;22150;0.67;8.70;3.29;5.06;0.411;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4090.431;4090.411;2023-04-26T08:28:16.0Z;3;52.2289455;10.0098382;1.6;6424.2;87.9;9;6470.4;8.3;-24.2;-24.3;434.0;26.54;25165;15857;17553;15283;1210;0.65;8.70;3.29;5.06;0.410;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4092.431;4092.405;2023-04-26T08:28:18.0Z;3;52.2286608;10.0104255;1.6;6433.6;95.8;9;6479.8;8.1;-23.9;-24.1;433.1;26.90;25165;16349;19620;14006;19593;0.67;8.69;3.30;5.06;0.410;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4094.431;4094.400;2023-04-26T08:28:20.0Z;3;52.2283743;10.0110427;1.6;6441.6;92.8;9;6487.8;8.1;-24.0;-24.1;432.6;26.96;25165;19232;25165;21719;16767;2.03;8.69;3.29;5.06;0.410;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4096.453;4096.394;2023-04-26T08:28:23.0Z;3;52.2279859;10.0118430;1.6;6459.1;83.3;9;6505.3;8.1;-23.7;-24.0;432.2;27.13;25165;18132;10799;6455;12424;1.03;8.70;3.29;5.06;0.410;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4098.452;4098.389;2023-04-26T08:28:25.0Z;3;52.2277628;10.0124975;2.5;6469.7;99.7;7;6515.9;8.1;-23.8;-24.1;431.3;27.21;25165;21358;736;7414;22144;0.67;8.70;3.30;5.06;0.410;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4100.453;4100.382;2023-04-26T08:28:27.0Z;3;52.2275289;10.0132802;2.2;6477.7;110.1;8;6523.9;8.1;-23.8;-24.1;430.8;27.03;25165;5251;22687;13724;18518;0.75;8.71;3.29;5.06;0.411;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4102.452;4102.377;2023-04-26T08:28:29.0Z;3;52.2272703;10.0140004;2.2;6488.6;96.3;8;6534.8;8.3;-23.9;-24.5;430.2;27.33;25165;11243;3804;13916;20186;0.68;8.70;3.29;5.06;0.411;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4104.452;4104.372;2023-04-26T08:28:31.0Z;3;52.2269992;10.0146238;2.2;6498.8;94.0;8;6545.0;8.0;-23.9;-24.6;429.4;26.90;25165;11623;2894;9965;15653;0.57;8.69;3.29;5.06;0.410;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4106.452;4106.367;2023-04-26T08:28:33.0Z;3;52.2266985;10.0152204;2.2;6508.3;94.4;8;6554.5;8.1;-24.3;-24.6;428.8;26.99;25165;319;831;14095;24698;0.54;8.68;3.29;5.06;0.411;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4108.452;4108.360;2023-04-26T08:28:35.0Z;3;52.2264283;10.0157723;2.2;6519.0;80.0;8;6565.2;8.0;-24.4;-24.8;428.2;27.40;25165;10254;4186;8600;4256;0.59;8.70;3.30;5.06;0.410;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4110.453;4110.355;2023-04-26T08:28:37.0Z;3;52.2262251;10.0162841;2.2;6528.4;73.4;8;6574.6;8.0;-24.5;-25.0;427.6;27.07;25165;224;5654;24028;17032;0.66;8.69;3.29;5.06;0.410;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4112.453;4112.349;2023-04-26T08:28:39.0Z;3;52.2260488;10.0168277;2.2;6537.2;78.3;8;6583.4;8.0;-24.9;-25.2;426.8;27.23;25165;15955;7625;13709;18314;0.62;8.70;3.29;5.06;0.410;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4114.453;4114.344;2023-04-26T08:28:41.0Z;3;52.2258621;10.0174289;1.6;6546.2;86.4;9;6592.4;8.0;-25.2;-25.4;426.4;27.41;25165;22346;7529;11942;23820;0.67;8.70;3.29;5.06;0.410;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4116.452;4116.338;2023-04-26T08:28:43.0Z;3;52.2256698;10.0180906;2.8;6555.3;92.7;6;6601.5;8.0;-24.8;-25.2;425.6;27.62;25165;2390;22666;22558;19396;0.66;8.70;3.30;5.06;0.410;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4118.453;4118.332;2023-04-26T08:28:45.0Z;3;52.2254591;10.0187921;2.2;6564.8;98.7;8;6611.0;8.0;-24.7;-24.9;425.2;27.80;25165;2099;10484;23055;12615;0.69;8.68;3.29;5.06;0.410;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4120.453;4120.326;2023-04-26T08:28:47.0Z;3;52.2252038;10.0194992;1.7;6574.5;102.3;8;6620.7;8.0;-24.5;-25.0;424.5;27.33;25165;22436;2697;18321;21355;0.51;8.69;3.30;5.06;0.411;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4122.453;4122.319;2023-04-26T08:28:49.0Z;3;52.2249118;10.0201711;1.7;6584.4;99.9;8;6630.6;8.0;-24.8;-25.1;424.2;27.38;25165;12607;15381;24320;8282;0.56;8.69;3.30;5.06;0.410;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4124.456;4124.314;2023-04-26T08:28:51.0Z;3;52.2246157;10.0207607;1.6;6595.3;89.0;9;6641.5;7.9;-24.8;-25.2;423.5;27.36;25165;16638;5649;16849;8185;0.55;8.69;3.29;5.06;0.410;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4126.453;4126.307;2023-04-26T08:28:53.0Z;3;52.2243585;10.0212892;1.6;6606.7;78.5;9;6652.9;7.9;-25.0;-25.5;422.6;27.75;25165;20381;22179;22266;2292;0.64;8.69;3.29;5.06;0.410;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4128.453;4128.301;2023-04-26T08:28:55.0Z;3;52.2241451;10.0218068;1.6;6615.3;75.5;9;6661.5;7.9;-25.2;-25.6;421.9;27.79;25165;15085;23183;15499;23335;0.91;8.68;3.29;5.06;0.411;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4130.454;4130.296;2023-04-26T08:28:57.0Z;3;52.2239602;10.0223578;1.6;6624.8;80.0;9;6671.0;7.9;-25.2;-25.5;421.4;27.85;25165;23525;1238;8894;12220;0.74;8.69;3.30;5.06;0.410;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4132.454;4132.292;2023-04-26T08:28:59.0Z;3;52.2237802;10.0229712;1.6;6634.9;87.5;9;6681.1;7.9;-25.0;-25.5;420.8;27.57;25165;19782;14986;8196;11821;0.56;8.69;3.29;5.06;0.410;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4134.453;4134.287;2023-04-26T08:29:01.0Z;3;52.2235969;10.0236540;1.6;6644.4;95.5;9;6690.6;7.8;-25.3;-25.5;420.3;27.79;25165;1120;11475;16474;7309;0.82;8.68;3.29;5.06;0.411;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4136.456;4136.282;2023-04-26T08:29:03.0Z;3;52.2233845;10.0243721;1.6;6654.1;101.1;9;6700.3;7.9;-25.2;-25.8;419.7;27.75;25165;22341;19709;7512;16442;0.77;8.70;3.30;5.06;0.410;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4138.454;4138.277;2023-04-26T08:29:05.0Z;3;52.2231188;10.0250740;2.2;6664.6;101.1;8;6710.8;7.9;-25.8;-26.1;419.2;27.36;25165;24403;3878;10163;13785;0.52;8.68;3.29;5.06;0.410;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4140.453;4140.270;2023-04-26T08:29:07.0Z;3;52.2228241;10.0257135;1.6;6675.0;95.9;9;6721.2;7.9;-25.9;-26.3;418.4;27.45;25165;7413;4694;552;13505;0.61;8.68;3.29;5.06;0.410;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4142.454;4142.265;2023-04-26T08:29:09.0Z;3;52.2225492;10.0262800;1.6;6685.3;82.5;9;6731.4;7.8;-26.1;-26.3;417.7;27.70;25165;24701;17449;19505;6713;0.60;8.70;3.30;5.06;0.410;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
4144.454;4144.260;2023-04-26T08:29:11.0Z;3;52.2223394;10.0268111;1.7;6696.6;76.4;8;6742.8;7.9;-26.4;-26.6;417.0;27.39;25165;20275;8303;4659;8185;0.55;8.70;3.30;5.06;0.410;0.377;0.361;1;0.000;1;0.000;0;0.002;0;0.002
